time_ms,ref_speed,actual_speed,pwm_value
17751,50.00,45.71,171.43
17761,50.00,45.71,171.43
17773,50.00,48.57,57.14
17784,50.00,45.71,171.43
17794,50.00,48.57,57.14
17805,50.00,45.71,171.43
17816,50.00,45.71,171.43
17828,50.00,48.57,57.14
17838,50.00,45.71,171.43
17851,50.00,45.71,171.43
17862,50.00,48.57,57.14
17872,50.00,45.71,171.43
17884,50.00,45.71,171.43
17894,50.00,48.57,57.14
17906,50.00,45.71,171.43
17916,50.00,45.71,171.43
17927,50.00,48.57,57.14
17938,50.00,45.71,171.43
17951,50.00,45.71,171.43
17962,50.00,48.57,57.14
17973,50.00,45.71,171.43
17984,50.00,45.71,171.43
17994,50.00,48.57,57.14
18005,50.00,45.71,171.43
18016,50.00,45.71,171.43
18028,50.00,48.57,57.14
18039,50.00,45.71,171.43
18051,50.00,48.57,57.14
18061,50.00,45.71,171.43
18073,50.00,45.71,171.43
18083,50.00,45.71,171.43
18094,50.00,48.57,57.14
18106,50.00,45.71,171.43
18116,50.00,45.71,171.43
18128,50.00,48.57,57.14
18138,50.00,45.71,171.43
18150,50.00,48.57,57.14
18161,50.00,45.71,171.43
18173,50.00,45.71,171.43
18183,50.00,45.71,171.43
18194,50.00,48.57,57.14
18205,50.00,45.71,171.43
18216,50.00,45.71,171.43
18227,50.00,45.71,171.43
18238,50.00,48.57,57.14
18250,50.00,45.71,171.43
18262,50.00,48.57,57.14
18272,50.00,45.71,171.43
18283,50.00,45.71,171.43
18295,50.00,48.57,57.14
18305,50.00,45.71,171.43
18316,50.00,45.71,171.43
18327,50.00,45.71,171.43
18338,50.00,48.57,57.14
18350,50.00,45.71,171.43
18361,50.00,48.57,57.14
18373,50.00,45.71,171.43
18383,50.00,45.71,171.43
18394,50.00,48.57,57.14
18405,50.00,45.71,171.43
18417,50.00,45.71,171.43
18427,50.00,48.57,57.14
18438,50.00,45.71,171.43
18451,50.00,45.71,171.43
18462,50.00,48.57,57.14
18472,50.00,45.71,171.43
18484,50.00,45.71,171.43
18494,50.00,48.57,57.14
18506,50.00,45.71,171.43
18516,50.00,45.71,171.43
18528,50.00,48.57,57.14
18538,50.00,45.71,171.43
18551,50.00,45.71,171.43
18561,50.00,48.57,57.14
18572,50.00,45.71,171.43
18583,50.00,45.71,171.43
18595,50.00,48.57,57.14
18605,50.00,45.71,171.43
18617,50.00,45.71,171.43
18628,50.00,48.57,57.14
18638,50.00,45.71,171.43
18650,50.00,45.71,171.43
18661,50.00,48.57,57.14
18673,50.00,45.71,171.43
18684,50.00,48.57,57.14
18694,50.00,45.71,171.43
18706,50.00,45.71,171.43
18716,50.00,45.71,171.43
18727,50.00,45.71,171.43
18739,50.00,48.57,57.14
18750,50.00,48.57,57.14
18762,50.00,45.71,171.43
18772,50.00,45.71,171.43
18784,50.00,45.71,171.43
18795,50.00,48.57,57.14
18805,50.00,45.71,171.43
18816,50.00,45.71,171.43
18827,50.00,48.57,57.14
18838,50.00,45.71,171.43
18850,50.00,48.57,57.14
18862,50.00,45.71,171.43
18872,50.00,45.71,171.43
18883,50.00,45.71,171.43
18894,50.00,48.57,57.14
18905,50.00,45.71,171.43
18917,50.00,45.71,171.43
18927,50.00,48.57,57.14
18939,50.00,45.71,171.43
18950,50.00,48.57,57.14
18961,50.00,45.71,171.43
18972,50.00,45.71,171.43
18983,50.00,48.57,57.14
18994,50.00,45.71,171.43
19006,50.00,45.71,171.43
19017,50.00,45.71,171.43
19027,50.00,48.57,57.14
19038,50.00,45.71,171.43
19050,50.00,48.57,57.14
19061,50.00,45.71,171.43
19072,50.00,45.71,171.43
19084,50.00,48.57,57.14
19095,50.00,45.71,171.43
19106,50.00,45.71,171.43
19117,50.00,45.71,171.43
19128,50.00,48.57,57.14
19139,50.00,45.71,171.43
19150,50.00,45.71,171.43
19161,50.00,45.71,171.43
19173,50.00,45.71,171.43
19184,50.00,45.71,171.43
19194,50.00,48.57,57.14
19205,50.00,45.71,171.43
19216,50.00,48.57,57.14
19227,50.00,45.71,171.43
19238,50.00,45.71,171.43
19251,50.00,48.57,57.14
19262,50.00,45.71,171.43
19273,50.00,45.71,171.43
19284,50.00,48.57,57.14
19295,50.00,45.71,171.43
19306,50.00,45.71,171.43
19316,50.00,48.57,57.14
19328,50.00,45.71,171.43
19338,50.00,45.71,171.43
19350,50.00,48.57,57.14
19361,50.00,45.71,171.43
19372,50.00,45.71,171.43
19383,50.00,48.57,57.14
19394,50.00,45.71,171.43
19406,50.00,45.71,171.43
19416,50.00,48.57,57.14
19427,50.00,45.71,171.43
19438,50.00,45.71,171.43
19450,50.00,45.71,171.43
19462,50.00,45.71,171.43
19472,50.00,45.71,171.43
19483,50.00,48.57,57.14
19495,50.00,45.71,171.43
19505,50.00,45.71,171.43
19517,50.00,48.57,57.14
19527,50.00,45.71,171.43
19538,50.00,45.71,171.43
19551,50.00,45.71,171.43
19562,50.00,45.71,171.43
19572,50.00,45.71,171.43
19584,50.00,48.57,57.14
19595,50.00,45.71,171.43
19605,50.00,48.57,57.14
19616,50.00,45.71,171.43
19628,50.00,45.71,171.43
19638,50.00,45.71,171.43
19650,50.00,45.71,171.43
19661,50.00,45.71,171.43
19672,50.00,48.57,57.14
19683,50.00,45.71,171.43
19694,50.00,45.71,171.43
19706,50.00,45.71,171.43
19716,50.00,48.57,57.14
19728,50.00,45.71,171.43
19738,50.00,48.57,57.14
19749,50.00,45.71,171.43
19761,50.00,45.71,171.43
19772,50.00,48.57,57.14
19783,50.00,45.71,171.43
19794,50.00,45.71,171.43
19806,50.00,48.57,57.14
19816,50.00,45.71,171.43
19827,50.00,45.71,171.43
19838,50.00,48.57,57.14
19851,50.00,45.71,171.43
19861,50.00,45.71,171.43
19873,50.00,48.57,57.14
19884,50.00,45.71,171.43
19894,50.00,45.71,171.43
19905,50.00,48.57,57.14
19917,50.00,45.71,171.43
19928,50.00,45.71,171.43
19938,50.00,48.57,57.14
19950,50.00,45.71,171.43
19962,50.00,48.57,57.14
19972,50.00,45.71,171.43
19983,50.00,45.71,171.43
19994,50.00,48.57,57.14
20005,50.00,45.71,171.43
20016,50.00,45.71,171.43
20027,50.00,45.71,171.43
20039,50.00,48.57,57.14
20051,50.00,45.71,171.43
20062,50.00,48.57,57.14
20072,50.00,45.71,171.43
20084,50.00,45.71,171.43
20094,50.00,48.57,57.14
20105,50.00,45.71,171.43
20117,50.00,45.71,171.43
20127,50.00,45.71,171.43
20139,50.00,48.57,57.14
20151,50.00,45.71,171.43
20161,50.00,48.57,57.14
20172,50.00,45.71,171.43
20184,50.00,45.71,171.43
20194,50.00,48.57,57.14
20205,50.00,45.71,171.43
20216,50.00,45.71,171.43
20228,50.00,48.57,57.14
20238,50.00,45.71,171.43
20251,50.00,45.71,171.43
20262,50.00,48.57,57.14
20272,50.00,45.71,171.43
20283,50.00,48.57,57.14
20294,50.00,45.71,171.43
20306,50.00,45.71,171.43
20316,50.00,45.71,171.43
20327,50.00,48.57,57.14
20338,50.00,45.71,171.43
20350,50.00,45.71,171.43
20361,50.00,48.57,57.14
20372,50.00,45.71,171.43
20383,50.00,48.57,57.14
20394,50.00,45.71,171.43
20405,50.00,45.71,171.43
20417,50.00,45.71,171.43
20427,50.00,48.57,57.14
20438,50.00,45.71,171.43
20450,50.00,48.57,57.14
20462,50.00,45.71,171.43
20473,50.00,45.71,171.43
20484,50.00,45.71,171.43
20494,50.00,48.57,57.14
20505,50.00,45.71,171.43
20516,50.00,45.71,171.43
20528,50.00,48.57,57.14
20538,50.00,45.71,171.43
20550,50.00,48.57,57.14
20562,50.00,45.71,171.43
20572,50.00,45.71,171.43
20583,50.00,48.57,57.14
20595,50.00,45.71,171.43
20605,50.00,45.71,171.43
20617,50.00,45.71,171.43
20628,50.00,48.57,57.14
20639,50.00,45.71,171.43
20651,50.00,48.57,57.14
20661,50.00,45.71,171.43
20672,50.00,45.71,171.43
20684,50.00,48.57,57.14
20695,50.00,45.71,171.43
20706,50.00,45.71,171.43
20716,50.00,45.71,171.43
20728,50.00,48.57,57.14
20738,50.00,45.71,171.43
20750,50.00,48.57,57.14
20762,50.00,45.71,171.43
20772,50.00,45.71,171.43
20783,50.00,48.57,57.14
20794,50.00,45.71,171.43
20805,50.00,45.71,171.43
20816,50.00,45.71,171.43
20828,50.00,48.57,57.14
20838,50.00,45.71,171.43
20850,50.00,45.71,171.43
20861,50.00,45.71,171.43
20872,50.00,45.71,171.43
20884,50.00,48.57,57.14
20894,50.00,45.71,171.43
20905,50.00,45.71,171.43
20917,50.00,45.71,171.43
20928,50.00,48.57,57.14
20938,50.00,45.71,171.43
20950,50.00,45.71,171.43
20961,50.00,45.71,171.43
20972,50.00,45.71,171.43
20983,50.00,48.57,57.14
20994,50.00,45.71,171.43
21005,50.00,45.71,171.43
21017,50.00,48.57,57.14
21027,50.00,45.71,171.43
21039,50.00,45.71,171.43
21050,50.00,45.71,171.43
21062,50.00,45.71,171.43
21073,50.00,45.71,171.43
21084,50.00,48.57,57.14
21094,50.00,45.71,171.43
21106,50.00,48.57,57.14
21116,50.00,45.71,171.43
21127,50.00,45.71,171.43
21138,50.00,45.71,171.43
21150,50.00,45.71,171.43
21162,50.00,45.71,171.43
21173,50.00,45.71,171.43
21183,50.00,48.57,57.14
21195,50.00,45.71,171.43
21206,50.00,48.57,57.14
21217,50.00,45.71,171.43
21228,50.00,45.71,171.43
21239,50.00,45.71,171.43
21250,50.00,45.71,171.43
21261,50.00,45.71,171.43
21273,50.00,48.57,57.14
21283,50.00,45.71,171.43
21295,50.00,45.71,171.43
21305,50.00,48.57,57.14
21317,50.00,45.71,171.43
21327,50.00,45.71,171.43
21338,50.00,45.71,171.43
21351,50.00,45.71,171.43
21362,50.00,48.57,57.14
21372,50.00,45.71,171.43
21384,50.00,45.71,171.43
21394,50.00,45.71,171.43
21405,50.00,48.57,57.14
21417,50.00,45.71,171.43
21427,50.00,45.71,171.43
21439,50.00,45.71,171.43
21450,50.00,45.71,171.43
21461,50.00,48.57,57.14
21472,50.00,45.71,171.43
21483,50.00,45.71,171.43
21494,50.00,45.71,171.43
21505,50.00,48.57,57.14
21517,50.00,45.71,171.43
21528,50.00,45.71,171.43
21538,50.00,45.71,171.43
21550,50.00,45.71,171.43
21562,50.00,48.57,57.14
21573,50.00,45.71,171.43
21583,50.00,45.71,171.43
21594,50.00,45.71,171.43
21606,50.00,45.71,171.43
21617,50.00,48.57,57.14
21627,50.00,45.71,171.43
21638,50.00,48.57,57.14
21650,50.00,45.71,171.43
21662,50.00,45.71,171.43
21672,50.00,48.57,57.14
21683,50.00,45.71,171.43
21694,50.00,48.57,57.14
21706,50.00,45.71,171.43
21716,50.00,45.71,171.43
21727,50.00,45.71,171.43
21738,50.00,45.71,171.43
21750,50.00,45.71,171.43
21762,50.00,48.57,57.14
21772,50.00,45.71,171.43
21784,50.00,45.71,171.43
21795,50.00,45.71,171.43
21805,50.00,48.57,57.14
21817,50.00,45.71,171.43
21827,50.00,45.71,171.43
21838,50.00,48.57,57.14
21851,50.00,45.71,171.43
21861,50.00,48.57,57.14
21873,50.00,45.71,171.43
21883,50.00,45.71,171.43
21894,50.00,45.71,171.43
21905,50.00,48.57,57.14
21916,50.00,45.71,171.43
21928,50.00,45.71,171.43
21938,50.00,48.57,57.14
21950,50.00,45.71,171.43
21962,50.00,48.57,57.14
21973,50.00,45.71,171.43
21984,50.00,45.71,171.43
21994,50.00,45.71,171.43
22005,50.00,48.57,57.14
22017,50.00,45.71,171.43
22027,50.00,45.71,171.43
22039,50.00,48.57,57.14
22050,50.00,45.71,171.43
22061,50.00,48.57,57.14
22073,50.00,45.71,171.43
22083,50.00,45.71,171.43
22094,50.00,45.71,171.43
22105,50.00,48.57,57.14
22117,50.00,45.71,171.43
22128,50.00,48.57,57.14
22138,50.00,45.71,171.43
22150,50.00,45.71,171.43
22161,50.00,45.71,171.43
22173,50.00,48.57,57.14
22184,50.00,45.71,171.43
22194,50.00,48.57,57.14
22205,50.00,45.71,171.43
22216,50.00,45.71,171.43
22227,50.00,45.71,171.43
22238,50.00,48.57,57.14
22250,50.00,45.71,171.43
22262,50.00,48.57,57.14
22272,50.00,45.71,171.43
22284,50.00,45.71,171.43
22294,50.00,48.57,57.14
22305,50.00,45.71,171.43
22316,50.00,45.71,171.43
22327,50.00,45.71,171.43
22338,50.00,48.57,57.14
22350,50.00,48.57,57.14
22362,50.00,45.71,171.43
22373,50.00,45.71,171.43
22384,50.00,45.71,171.43
22395,50.00,48.57,57.14
22405,50.00,45.71,171.43
22416,50.00,45.71,171.43
22427,50.00,45.71,171.43
22438,50.00,48.57,57.14
22449,50.00,48.57,57.14
22461,50.00,45.71,171.43
22471,50.00,45.71,171.43
22482,50.00,45.71,171.43
22494,50.00,48.57,57.14
22505,50.00,45.71,171.43
22515,50.00,45.71,171.43
22527,50.00,48.57,57.14
22537,50.00,45.71,171.43
22549,50.00,45.71,171.43
22560,50.00,45.71,171.43
22572,50.00,45.71,171.43
22583,50.00,48.57,57.14
22594,50.00,45.71,171.43
22604,50.00,45.71,171.43
22615,50.00,45.71,171.43
22627,50.00,48.57,57.14
22637,50.00,45.71,171.43
22648,50.00,45.71,171.43
22660,50.00,45.71,171.43
22671,50.00,45.71,171.43
22682,50.00,48.57,57.14
22693,50.00,45.71,171.43
22704,50.00,45.71,171.43
22716,50.00,45.71,171.43
22727,50.00,48.57,57.14
22737,50.00,45.71,171.43
22749,50.00,48.57,57.14
22760,50.00,45.71,171.43
22771,50.00,45.71,171.43
22782,50.00,48.57,57.14
22793,50.00,45.71,171.43
22804,50.00,45.71,171.43
22815,50.00,48.57,57.14
22826,50.00,45.71,171.43
22838,50.00,45.71,171.43
22848,50.00,48.57,57.14
22859,50.00,45.71,171.43
22871,50.00,45.71,171.43
22883,50.00,48.57,57.14
22894,50.00,45.71,171.43
22904,50.00,45.71,171.43
22915,50.00,48.57,57.14
22926,50.00,45.71,171.43
22938,50.00,45.71,171.43
22948,50.00,48.57,57.14
22960,50.00,45.71,171.43
22971,50.00,48.57,57.14
22983,50.00,45.71,171.43
22993,50.00,45.71,171.43
23004,50.00,45.71,171.43
23016,50.00,48.57,57.14
23027,50.00,45.71,171.43
23037,50.00,48.57,57.14
23049,50.00,45.71,171.43
23060,50.00,45.71,171.43
23071,50.00,48.57,57.14
23082,50.00,45.71,171.43
23094,50.00,45.71,171.43
23104,50.00,45.71,171.43
23115,50.00,48.57,57.14
23127,50.00,45.71,171.43
23138,50.00,48.57,57.14
23149,50.00,45.71,171.43
23160,50.00,45.71,171.43
23172,50.00,48.57,57.14
23182,50.00,45.71,171.43
23193,50.00,45.71,171.43
23205,50.00,48.57,57.14
23215,50.00,45.71,171.43
23227,50.00,45.71,171.43
23237,50.00,48.57,57.14
23249,50.00,45.71,171.43
23261,50.00,48.57,57.14
23272,50.00,45.71,171.43
23282,50.00,45.71,171.43
23294,50.00,45.71,171.43
23304,50.00,48.57,57.14
23315,50.00,45.71,171.43
23327,50.00,45.71,171.43
23338,50.00,48.57,57.14
23348,50.00,45.71,171.43
23360,50.00,48.57,57.14
23372,50.00,45.71,171.43
23382,50.00,45.71,171.43
23393,50.00,45.71,171.43
23404,50.00,48.57,57.14
23415,50.00,45.71,171.43
23427,50.00,48.57,57.14
23438,50.00,45.71,171.43
23448,50.00,45.71,171.43
23460,50.00,48.57,57.14
23471,50.00,45.71,171.43
23482,50.00,45.71,171.43
23493,50.00,48.57,57.14
23504,50.00,45.71,171.43
23516,50.00,45.71,171.43
23527,50.00,48.57,57.14
23538,50.00,45.71,171.43
23549,50.00,45.71,171.43
23561,50.00,48.57,57.14
23572,50.00,45.71,171.43
23582,50.00,48.57,57.14
23593,50.00,45.71,171.43
23604,50.00,45.71,171.43
23615,50.00,45.71,171.43
23627,50.00,48.57,57.14
23638,50.00,45.71,171.43
23649,50.00,45.71,171.43
23660,50.00,45.71,171.43
23672,50.00,45.71,171.43
23683,50.00,45.71,171.43
23693,50.00,48.57,57.14
23704,50.00,45.71,171.43
23715,50.00,48.57,57.14
23727,50.00,45.71,171.43
23737,50.00,45.71,171.43
23749,50.00,45.71,171.43
23760,50.00,45.71,171.43
23771,50.00,45.71,171.43
23783,50.00,48.57,57.14
23794,50.00,45.71,171.43
23805,50.00,45.71,171.43
23815,50.00,48.57,57.14
23826,50.00,45.71,171.43
23837,50.00,45.71,171.43
23848,50.00,48.57,57.14
23860,50.00,45.71,171.43
23872,50.00,48.57,57.14
23883,50.00,45.71,171.43
23894,50.00,45.71,171.43
23904,50.00,45.71,171.43
23916,50.00,48.57,57.14
23926,50.00,45.71,171.43
23937,50.00,45.71,171.43
23948,50.00,48.57,57.14
23961,50.00,45.71,171.43
23971,50.00,48.57,57.14
23983,50.00,45.71,171.43
23994,50.00,45.71,171.43
24004,50.00,48.57,57.14
24016,50.00,45.71,171.43
24026,50.00,45.71,171.43
24037,50.00,45.71,171.43
24048,50.00,48.57,57.14
24060,50.00,45.71,171.43
24071,50.00,48.57,57.14
24082,50.00,45.71,171.43
24094,50.00,45.71,171.43
24105,50.00,48.57,57.14
24116,50.00,45.71,171.43
24126,50.00,45.71,171.43
24137,50.00,48.57,57.14
24149,50.00,45.71,171.43
24160,50.00,48.57,57.14
24172,50.00,45.71,171.43
24182,50.00,45.71,171.43
24194,50.00,45.71,171.43
24204,50.00,48.57,57.14
24215,50.00,45.71,171.43
24227,50.00,45.71,171.43
24238,50.00,48.57,57.14
24248,50.00,45.71,171.43
24261,50.00,48.57,57.14
24272,50.00,45.71,171.43
24282,50.00,45.71,171.43
24293,50.00,48.57,57.14
24304,50.00,45.71,171.43
24316,50.00,45.71,171.43
24327,50.00,45.71,171.43
24338,50.00,48.57,57.14
24349,50.00,45.71,171.43
24361,50.00,48.57,57.14
24372,50.00,45.71,171.43
24382,50.00,45.71,171.43
24394,50.00,48.57,57.14
24404,50.00,45.71,171.43
24415,50.00,45.71,171.43
24427,50.00,48.57,57.14
24437,50.00,45.71,171.43
24449,50.00,45.71,171.43
24461,50.00,48.57,57.14
24471,50.00,45.71,171.43
24482,50.00,48.57,57.14
24493,50.00,45.71,171.43
24504,50.00,45.71,171.43
24516,50.00,45.71,171.43
24526,50.00,48.57,57.14
24537,50.00,45.71,171.43
24549,50.00,45.71,171.43
24561,50.00,48.57,57.14
24571,50.00,45.71,171.43
24582,50.00,48.57,57.14
24593,50.00,45.71,171.43
24604,50.00,45.71,171.43
24616,50.00,45.71,171.43
24626,50.00,48.57,57.14
24638,50.00,45.71,171.43
24648,50.00,45.71,171.43
24661,50.00,45.71,171.43
24671,50.00,45.71,171.43
24683,50.00,48.57,57.14
24694,50.00,45.71,171.43
24704,50.00,45.71,171.43
24716,50.00,48.57,57.14
24727,50.00,45.71,171.43
24737,50.00,45.71,171.43
24749,50.00,45.71,171.43
24760,50.00,45.71,171.43
24772,50.00,48.57,57.14
24782,50.00,45.71,171.43
24794,50.00,45.71,171.43
24805,50.00,45.71,171.43
24816,50.00,48.57,57.14
24827,50.00,45.71,171.43
24837,50.00,45.71,171.43
24849,50.00,48.57,57.14
24860,50.00,45.71,171.43
24872,50.00,45.71,171.43
24882,50.00,48.57,57.14
24893,50.00,45.71,171.43
24905,50.00,48.57,57.14
24915,50.00,45.71,171.43
24926,50.00,45.71,171.43
24938,50.00,45.71,171.43
24948,50.00,48.57,57.14
24961,50.00,45.71,171.43
24971,50.00,48.57,57.14
24983,50.00,45.71,171.43
24993,50.00,45.71,171.43
25005,50.00,48.57,57.14
25016,50.00,45.71,171.43
25026,50.00,45.71,171.43
25038,50.00,48.57,57.14
25048,50.00,45.71,171.43
25061,50.00,48.57,57.14
25071,50.00,45.71,171.43
25083,50.00,45.71,171.43
25094,50.00,45.71,171.43
25104,50.00,48.57,57.14
25115,50.00,45.71,171.43
25126,50.00,45.71,171.43
25137,50.00,48.57,57.14
25148,50.00,45.71,171.43
25161,50.00,48.57,57.14
25171,50.00,45.71,171.43
25182,50.00,45.71,171.43
25194,50.00,48.57,57.14
25205,50.00,45.71,171.43
25215,50.00,45.71,171.43
25226,50.00,45.71,171.43
25238,50.00,48.57,57.14
25249,50.00,45.71,171.43
25261,50.00,45.71,171.43
25272,50.00,45.71,171.43
25282,50.00,45.71,171.43
25293,50.00,48.57,57.14
25305,50.00,45.71,171.43
25316,50.00,45.71,171.43
25327,50.00,48.57,57.14
25337,50.00,45.71,171.43
25348,50.00,45.71,171.43
25360,50.00,48.57,57.14
25372,50.00,45.71,171.43
25383,50.00,48.57,57.14
25394,50.00,45.71,171.43
25405,50.00,45.71,171.43
25416,50.00,45.71,171.43
25426,50.00,48.57,57.14
25438,50.00,45.71,171.43
25448,50.00,48.57,57.14
25459,50.00,45.71,171.43
25471,50.00,45.71,171.43
25482,50.00,45.71,171.43
25493,50.00,48.57,57.14
25504,50.00,45.71,171.43
25515,50.00,48.57,57.14
25526,50.00,45.71,171.43
25537,50.00,45.71,171.43
25549,50.00,48.57,57.14
25561,50.00,45.71,171.43
25571,50.00,45.71,171.43
25583,50.00,48.57,57.14
25593,50.00,45.71,171.43
25604,50.00,45.71,171.43
25615,50.00,48.57,57.14
25627,50.00,45.71,171.43
25637,50.00,45.71,171.43
25648,50.00,48.57,57.14
25660,50.00,45.71,171.43
25672,50.00,48.57,57.14
25682,50.00,45.71,171.43
25694,50.00,45.71,171.43
25704,50.00,45.71,171.43
25716,50.00,48.57,57.14
25727,50.00,45.71,171.43
25737,50.00,48.57,57.14
25748,50.00,45.71,171.43
25761,50.00,45.71,171.43
25772,50.00,48.57,57.14
25783,50.00,45.71,171.43
25793,50.00,45.71,171.43
25804,50.00,48.57,57.14
25816,50.00,45.71,171.43
25827,50.00,45.71,171.43
25838,50.00,45.71,171.43
25849,50.00,48.57,57.14
25859,50.00,48.57,57.14
25870,50.00,45.71,171.43
25882,50.00,45.71,171.43
25893,50.00,45.71,171.43
25903,50.00,48.57,57.14
25914,50.00,45.71,171.43
25926,50.00,45.71,171.43
25937,50.00,48.57,57.14
25947,50.00,45.71,171.43
25958,50.00,45.71,171.43
25970,50.00,45.71,171.43
25982,50.00,45.71,171.43
25993,50.00,45.71,171.43
26003,50.00,48.57,57.14
26014,50.00,45.71,171.43
26026,50.00,48.57,57.14
26037,50.00,45.71,171.43
26048,50.00,45.71,171.43
26059,50.00,45.71,171.43
26071,50.00,45.71,171.43
26081,50.00,45.71,171.43
26093,50.00,48.57,57.14
26104,50.00,45.71,171.43
26115,50.00,45.71,171.43
26125,50.00,45.71,171.43
26136,50.00,48.57,57.14
26148,50.00,45.71,171.43
26158,50.00,48.57,57.14
26170,50.00,45.71,171.43
26182,50.00,45.71,171.43
26193,50.00,48.57,57.14
26204,50.00,45.71,171.43
26214,50.00,48.57,57.14
26225,50.00,45.71,171.43
26237,50.00,45.71,171.43
26247,50.00,45.71,171.43
26258,50.00,45.71,171.43
26270,50.00,45.71,171.43
26282,50.00,48.57,57.14
26292,50.00,45.71,171.43
26304,50.00,45.71,171.43
26315,50.00,48.57,57.14
26326,50.00,45.71,171.43
26336,50.00,45.71,171.43
26347,50.00,45.71,171.43
26358,50.00,48.57,57.14
26370,50.00,45.71,171.43
26381,50.00,48.57,57.14
26392,50.00,45.71,171.43
26403,50.00,48.57,57.14
26414,50.00,45.71,171.43
26425,50.00,45.71,171.43
26436,50.00,45.71,171.43
26447,50.00,45.71,171.43
26458,50.00,48.57,57.14
26470,50.00,48.57,57.14
26480,50.00,45.71,171.43
26491,50.00,45.71,171.43
26503,50.00,45.71,171.43
26513,50.00,48.57,57.14
26525,50.00,45.71,171.43
26536,50.00,48.57,57.14
26547,50.00,45.71,171.43
26557,50.00,45.71,171.43
26569,50.00,45.71,171.43
26580,50.00,45.71,171.43
26591,50.00,45.71,171.43
26603,50.00,48.57,57.14
26613,50.00,45.71,171.43
26624,50.00,45.71,171.43
26636,50.00,45.71,171.43
26646,50.00,48.57,57.14
26658,50.00,45.71,171.43
26669,50.00,48.57,57.14
26680,50.00,45.71,171.43
26692,50.00,45.71,171.43
26703,50.00,48.57,57.14
26713,50.00,45.71,171.43
26725,50.00,45.71,171.43
26736,50.00,48.57,57.14
26746,50.00,45.71,171.43
26757,50.00,45.71,171.43
26768,50.00,48.57,57.14
26780,50.00,45.71,171.43
26792,50.00,45.71,171.43
26802,50.00,48.57,57.14
26813,50.00,45.71,171.43
26825,50.00,48.57,57.14
26836,50.00,45.71,171.43
26846,50.00,45.71,171.43
26858,50.00,45.71,171.43
26868,50.00,48.57,57.14
26881,50.00,45.71,171.43
26891,50.00,48.57,57.14
26902,50.00,45.71,171.43
26913,50.00,45.71,171.43
26924,50.00,45.71,171.43
26935,50.00,48.57,57.14
26946,50.00,45.71,171.43
26957,50.00,48.57,57.14
26968,50.00,45.71,171.43
26980,50.00,45.71,171.43
26991,50.00,48.57,57.14
27002,50.00,45.71,171.43
27014,50.00,45.71,171.43
27024,50.00,48.57,57.14
27035,50.00,45.71,171.43
27046,50.00,45.71,171.43
27057,50.00,48.57,57.14
27068,50.00,45.71,171.43
27081,50.00,48.57,57.14
27091,50.00,45.71,171.43
27102,50.00,45.71,171.43
27114,50.00,45.71,171.43
27125,50.00,48.57,57.14
27136,50.00,45.71,171.43
27146,50.00,48.57,57.14
27157,50.00,45.71,171.43
27169,50.00,45.71,171.43
27181,50.00,45.71,171.43
27191,50.00,48.57,57.14
27202,50.00,45.71,171.43
27214,50.00,48.57,57.14
27225,50.00,45.71,171.43
27236,50.00,45.71,171.43
27246,50.00,48.57,57.14
27258,50.00,45.71,171.43
27268,50.00,45.71,171.43
27280,50.00,48.57,57.14
27292,50.00,45.71,171.43
27303,50.00,45.71,171.43
27314,50.00,48.57,57.14
27324,50.00,45.71,171.43
27336,50.00,45.71,171.43
27346,50.00,48.57,57.14
27357,50.00,45.71,171.43
27368,50.00,45.71,171.43
27380,50.00,48.57,57.14
27391,50.00,45.71,171.43
27403,50.00,48.57,57.14
27413,50.00,45.71,171.43
27424,50.00,45.71,171.43
27435,50.00,45.71,171.43
27446,50.00,48.57,57.14
27457,50.00,45.71,171.43
27469,50.00,45.71,171.43
27481,50.00,45.71,171.43
27491,50.00,45.71,171.43
27503,50.00,45.71,171.43
27513,50.00,48.57,57.14
27524,50.00,45.71,171.43
27535,50.00,48.57,57.14
27546,50.00,45.71,171.43
27558,50.00,45.71,171.43
27568,50.00,45.71,171.43
27581,50.00,45.71,171.43
27591,50.00,45.71,171.43
27603,50.00,48.57,57.14
27614,50.00,45.71,171.43
27624,50.00,45.71,171.43
27635,50.00,48.57,57.14
27647,50.00,45.71,171.43
27657,50.00,45.71,171.43
27669,50.00,48.57,57.14
27680,50.00,45.71,171.43
27691,50.00,45.71,171.43
27702,50.00,48.57,57.14
27713,50.00,45.71,171.43
27725,50.00,48.57,57.14
27735,50.00,45.71,171.43
27747,50.00,45.71,171.43
27757,50.00,45.71,171.43
27768,50.00,48.57,57.14
27781,50.00,45.71,171.43
27791,50.00,48.57,57.14
27803,50.00,45.71,171.43
27814,50.00,45.71,171.43
27824,50.00,45.71,171.43
27836,50.00,48.57,57.14
27847,50.00,45.71,171.43
27858,50.00,48.57,57.14
27869,50.00,45.71,171.43
27881,50.00,45.71,171.43
27892,50.00,48.57,57.14
27902,50.00,45.71,171.43
27913,50.00,45.71,171.43
27924,50.00,48.57,57.14
27935,50.00,45.71,171.43
27947,50.00,45.71,171.43
27957,50.00,45.71,171.43
27968,50.00,48.57,57.14
27980,50.00,48.57,57.14
27992,50.00,45.71,171.43
28003,50.00,45.71,171.43
28013,50.00,45.71,171.43
28025,50.00,48.57,57.14
28035,50.00,45.71,171.43
28046,50.00,45.71,171.43
28058,50.00,48.57,57.14
28068,50.00,45.71,171.43
28081,50.00,48.57,57.14
